ForecastID,Confirmed,Deaths
652,207492.0,5380.0
653,70610.0,1007.0
654,793726.0,14466.0
655,61396.0,2005.0
656,54175.0,4467.0
657,18619.0,615.0
658,649350.0,12400.0
659,295287.0,6665.0
660,12460.0,116.0
661,36189.0,455.0
662,263550.0,8491.0
663,106840.0,3445.0
664,74752.0,1272.0
665,50221.0,486.0
666,56752.0,1069.0
667,157709.0,5261.0
668,4876.0,137.0
669,114718.0,3850.0
670,133452.0,9300.0
671,123257.0,6948.0
672,86855.0,1977.0
673,92527.0,2841.0
674,102901.0,1736.0
675,8994.0,124.0
676,37752.0,432.0
677,74074.0,1499.0
678,7568.0,440.0
679,196430.0,15938.0
680,26977.0,841.0
681,443606.0,33050.0
682,187643.0,2972.0
683,13871.0,158.0
684,135863.0,4409.0
685,67833.0,818.0
686,29907.0,533.0
687,147911.0,7854.0
688,23234.0,1078.0
689,131485.0,3073.0
690,17668.0,165.0
691,176167.0,2133.0
692,710313.0,14270.0
693,57547.0,432.0
694,1734.0,57.0
695,134495.0,2770.0
696,81225.0,1994.0
697,11876.0,285.0
698,85903.0,1193.0
699,4362.0,41.0
700,144782.0,2438.0
701,6344.0,49.0
702,207896.0,5399.0
703,71281.0,1023.0
704,799529.0,14562.0
705,61681.0,2009.0
706,54268.0,4467.0
707,18705.0,616.0
708,651199.0,12468.0
709,297060.0,6743.0
710,12745.0,120.0
711,36483.0,462.0
712,265467.0,8509.0
713,107743.0,3456.0
714,75438.0,1284.0
715,50765.0,488.0
716,57348.0,1080.0
717,158389.0,5280.0
718,4900.0,137.0
719,115180.0,3857.0
720,133803.0,9318.0
721,123987.0,6964.0
722,87640.0,1985.0
723,93212.0,2867.0
724,104134.0,1751.0
725,9107.0,126.0
726,37999.0,434.0
727,74420.0,1512.0
728,7589.0,440.0
729,196749.0,15936.0
730,27093.0,845.0
731,444239.0,33056.0
732,189096.0,2989.0
733,14018.0,159.0
734,136771.0,4427.0
735,68483.0,820.0
736,30135.0,539.0
737,148562.0,7867.0
738,23325.0,1081.0
739,132378.0,3096.0
740,17965.0,165.0
741,177684.0,2162.0
742,715854.0,14389.0
743,57935.0,434.0
744,1742.0,57.0
745,135489.0,2784.0
746,81695.0,1998.0
747,11993.0,290.0
748,86638.0,1197.0
749,4398.0,41.0
750,146031.0,2454.0
751,6416.0,50.0
752,208300.0,5416.0
753,71951.0,1040.0
754,805333.0,14658.0
755,61966.0,2014.0
756,54360.0,4467.0
757,18790.0,616.0
758,653047.0,12534.0
759,298833.0,6822.0
760,13030.0,124.0
761,36776.0,469.0
762,267383.0,8527.0
763,108646.0,3466.0
764,76125.0,1296.0
765,51310.0,490.0
766,57945.0,1091.0
767,159069.0,5297.0
768,4925.0,137.0
769,115642.0,3863.0
770,134155.0,9336.0
771,124718.0,6979.0
772,88425.0,1993.0
773,93896.0,2894.0
774,105367.0,1766.0
775,9219.0,127.0
776,38247.0,437.0
777,74766.0,1525.0
778,7610.0,441.0
779,197068.0,15934.0
780,27209.0,850.0
781,444871.0,33062.0
782,190548.0,3007.0
783,14165.0,159.0
784,137678.0,4446.0
785,69133.0,821.0
786,30363.0,544.0
787,149214.0,7881.0
788,23417.0,1083.0
789,133270.0,3118.0
790,18262.0,165.0
791,179200.0,2190.0
792,721395.0,14511.0
793,58324.0,435.0
794,1750.0,57.0
795,136483.0,2798.0
796,82166.0,2002.0
797,12109.0,296.0
798,87374.0,1202.0
799,4435.0,42.0
800,147279.0,2471.0
801,6488.0,51.0
802,208704.0,5433.0
803,72621.0,1056.0
804,811136.0,14752.0
805,62251.0,2018.0
806,54453.0,4467.0
807,18875.0,617.0
808,654896.0,12598.0
809,300605.0,6901.0
810,13315.0,128.0
811,37069.0,476.0
812,269299.0,8546.0
813,109549.0,3477.0
814,76811.0,1308.0
815,51854.0,492.0
816,58542.0,1102.0
817,159748.0,5315.0
818,4950.0,138.0
819,116104.0,3869.0
820,134506.0,9354.0
821,125449.0,6995.0
822,89210.0,2001.0
823,94580.0,2920.0
824,106600.0,1782.0
825,9331.0,128.0
826,38494.0,440.0
827,75112.0,1538.0
828,7631.0,441.0
829,197388.0,15932.0
830,27325.0,854.0
831,445503.0,33068.0
832,192001.0,3024.0
833,14312.0,160.0
834,138586.0,4464.0
835,69783.0,822.0
836,30592.0,550.0
837,149865.0,7894.0
838,23509.0,1086.0
839,134162.0,3140.0
840,18559.0,164.0
841,180717.0,2219.0
842,726936.0,14634.0
843,58712.0,436.0
844,1758.0,57.0
845,137478.0,2812.0
846,82637.0,2005.0
847,12225.0,301.0
848,88110.0,1207.0
849,4471.0,42.0
850,148527.0,2487.0
851,6560.0,52.0
852,209108.0,5449.0
853,73292.0,1073.0
854,816940.0,14846.0
855,62536.0,2023.0
856,54546.0,4467.0
857,18960.0,618.0
858,656744.0,12659.0
859,302378.0,6980.0
860,13600.0,133.0
861,37363.0,483.0
862,271215.0,8564.0
863,110452.0,3487.0
864,77498.0,1320.0
865,52399.0,494.0
866,59139.0,1113.0
867,160428.0,5332.0
868,4975.0,138.0
869,116566.0,3875.0
870,134857.0,9372.0
871,126180.0,7010.0
872,89995.0,2009.0
873,95264.0,2947.0
874,107834.0,1797.0
875,9444.0,130.0
876,38742.0,442.0
877,75459.0,1551.0
878,7652.0,442.0
879,197707.0,15929.0
880,27441.0,859.0
881,446135.0,33074.0
882,193453.0,3040.0
883,14458.0,161.0
884,139494.0,4482.0
885,70433.0,824.0
886,30820.0,556.0
887,150516.0,7908.0
888,23601.0,1088.0
889,135055.0,3161.0
890,18856.0,164.0
891,182234.0,2248.0
892,732477.0,14759.0
893,59101.0,437.0
894,1766.0,57.0
895,138472.0,2826.0
896,83107.0,2009.0
897,12341.0,307.0
898,88845.0,1211.0
899,4508.0,42.0
900,149776.0,2503.0
901,6632.0,53.0
902,209512.0,5465.0
903,73962.0,1090.0
904,822744.0,14938.0
905,62821.0,2028.0
906,54638.0,4466.0
907,19045.0,619.0
908,658593.0,12718.0
909,304151.0,7060.0
910,13885.0,137.0
911,37656.0,490.0
912,273131.0,8582.0
913,111356.0,3498.0
914,78185.0,1332.0
915,52943.0,497.0
916,59736.0,1124.0
917,161108.0,5348.0
918,4999.0,138.0
919,117028.0,3881.0
920,135209.0,9391.0
921,126911.0,7026.0
922,90780.0,2017.0
923,95948.0,2973.0
924,109067.0,1813.0
925,9556.0,131.0
926,38989.0,445.0
927,75805.0,1564.0
928,7673.0,442.0
929,198026.0,15927.0
930,27557.0,864.0
931,446767.0,33079.0
932,194906.0,3057.0
933,14605.0,162.0
934,140401.0,4501.0
935,71083.0,825.0
936,31048.0,561.0
937,151167.0,7921.0
938,23692.0,1091.0
939,135947.0,3182.0
940,19153.0,163.0
941,183750.0,2277.0
942,738018.0,14886.0
943,59490.0,438.0
944,1773.0,56.0
945,139466.0,2840.0
946,83578.0,2012.0
947,12458.0,313.0
948,89581.0,1216.0
949,4544.0,42.0
950,151024.0,2519.0
951,6704.0,54.0
952,209916.0,5479.0
953,74633.0,1107.0
954,828547.0,15030.0
955,63106.0,2032.0
956,54731.0,4466.0
957,19130.0,619.0
958,660441.0,12774.0
959,305923.0,7141.0
960,14170.0,141.0
961,37950.0,498.0
962,275048.0,8600.0
963,112259.0,3508.0
964,78871.0,1344.0
965,53488.0,499.0
966,60333.0,1136.0
967,161788.0,5364.0
968,5024.0,139.0
969,117490.0,3887.0
970,135560.0,9409.0
971,127642.0,7042.0
972,91566.0,2025.0
973,96632.0,3000.0
974,110300.0,1829.0
975,9669.0,133.0
976,39237.0,448.0
977,76151.0,1576.0
978,7694.0,443.0
979,198345.0,15924.0
980,27673.0,868.0
981,447399.0,33085.0
982,196358.0,3073.0
983,14752.0,163.0
984,141309.0,4519.0
985,71733.0,826.0
986,31276.0,567.0
987,151818.0,7934.0
988,23784.0,1093.0
989,136839.0,3203.0
990,19450.0,163.0
991,185267.0,2306.0
992,743559.0,15015.0
993,59878.0,439.0
994,1781.0,56.0
995,140461.0,2854.0
996,84049.0,2014.0
997,12574.0,319.0
998,90317.0,1220.0
999,4581.0,43.0
1000,152272.0,2534.0
1001,6776.0,55.0
1002,210320.0,5493.0
1003,75303.0,1125.0
1004,834351.0,15121.0
1005,63392.0,2037.0
1006,54823.0,4465.0
1007,19215.0,620.0
1008,662290.0,12828.0
1009,307696.0,7222.0
1010,14454.0,146.0
1011,38243.0,505.0
1012,276964.0,8619.0
1013,113162.0,3518.0
1014,79558.0,1357.0
1015,54032.0,501.0
1016,60929.0,1147.0
1017,162467.0,5379.0
1018,5049.0,139.0
1019,117952.0,3893.0
1020,135911.0,9428.0
1021,128372.0,7059.0
1022,92351.0,2034.0
1023,97316.0,3026.0
1024,111534.0,1846.0
1025,9781.0,134.0
1026,39484.0,451.0
1027,76497.0,1589.0
1028,7715.0,443.0
1029,198665.0,15921.0
1030,27789.0,873.0
1031,448032.0,33090.0
1032,197810.0,3089.0
1033,14899.0,164.0
1034,142217.0,4537.0
1035,72383.0,828.0
1036,31504.0,573.0
1037,152469.0,7947.0
1038,23876.0,1096.0
1039,137732.0,3224.0
1040,19747.0,163.0
1041,186784.0,2335.0
1042,749100.0,15145.0
1043,60267.0,440.0
1044,1789.0,56.0
1045,141455.0,2869.0
1046,84519.0,2017.0
1047,12690.0,325.0
1048,91052.0,1225.0
1049,4618.0,43.0
1050,153521.0,2550.0
1051,6849.0,56.0
1052,210724.0,5505.0
1053,75974.0,1142.0
1054,840154.0,15210.0
1055,63677.0,2042.0
1056,54916.0,4465.0
1057,19300.0,621.0
1058,664138.0,12879.0
1059,309468.0,7304.0
1060,14739.0,150.0
1061,38537.0,512.0
1062,278880.0,8637.0
1063,114065.0,3529.0
1064,80244.0,1369.0
1065,54577.0,503.0
1066,61526.0,1159.0
1067,163147.0,5394.0
1068,5074.0,139.0
1069,118414.0,3898.0
1070,136263.0,9447.0
1071,129103.0,7075.0
1072,93136.0,2042.0
1073,98000.0,3053.0
1074,112767.0,1862.0
1075,9893.0,135.0
1076,39732.0,453.0
1077,76843.0,1601.0
1078,7736.0,444.0
1079,198984.0,15918.0
1080,27905.0,877.0
1081,448664.0,33095.0
1082,199263.0,3105.0
1083,15046.0,165.0
1084,143125.0,4555.0
1085,73033.0,829.0
1086,31732.0,579.0
1087,153121.0,7961.0
1088,23968.0,1099.0
1089,138624.0,3244.0
1090,20044.0,162.0
1091,188301.0,2365.0
1092,754641.0,15277.0
1093,60655.0,441.0
1094,1797.0,56.0
1095,142449.0,2883.0
1096,84990.0,2019.0
1097,12806.0,331.0
1098,91788.0,1229.0
1099,4654.0,43.0
1100,154769.0,2566.0
1101,6921.0,57.0
1102,211128.0,5517.0
1103,76644.0,1160.0
1104,845958.0,15299.0
1105,63962.0,2047.0
1106,55008.0,4465.0
1107,19385.0,622.0
1108,665987.0,12928.0
1109,311241.0,7386.0
1110,15024.0,155.0
1111,38830.0,520.0
1112,280796.0,8655.0
1113,114968.0,3539.0
1114,80931.0,1382.0
1115,55121.0,505.0
1116,62123.0,1171.0
1117,163827.0,5408.0
1118,5098.0,140.0
1119,118876.0,3904.0
1120,136614.0,9465.0
1121,129834.0,7092.0
1122,93921.0,2050.0
1123,98684.0,3080.0
1124,114000.0,1879.0
1125,10006.0,137.0
1126,39979.0,456.0
1127,77189.0,1613.0
1128,7757.0,444.0
1129,199303.0,15914.0
1130,28021.0,882.0
1131,449296.0,33100.0
1132,200715.0,3121.0
1133,15193.0,166.0
1134,144032.0,4573.0
1135,73683.0,830.0
1136,31960.0,584.0
1137,153772.0,7974.0
1138,24059.0,1101.0
1139,139517.0,3264.0
1140,20341.0,161.0
1141,189817.0,2394.0
1142,760182.0,15411.0
1143,61044.0,442.0
1144,1805.0,56.0
1145,143443.0,2898.0
1146,85461.0,2021.0
1147,12923.0,337.0
1148,92524.0,1233.0
1149,4691.0,43.0
1150,156017.0,2581.0
1151,6993.0,58.0
1152,211532.0,5528.0
1153,77314.0,1177.0
1154,851762.0,15387.0
1155,64247.0,2052.0
1156,55101.0,4464.0
1157,19470.0,622.0
1158,667835.0,12975.0
1159,313014.0,7469.0
1160,15309.0,160.0
1161,39123.0,527.0
1162,282712.0,8674.0
1163,115871.0,3550.0
1164,81618.0,1395.0
1165,55665.0,507.0
1166,62720.0,1183.0
1167,164507.0,5422.0
1168,5123.0,140.0
1169,119338.0,3910.0
1170,136965.0,9484.0
1171,130565.0,7109.0
1172,94706.0,2058.0
1173,99368.0,3106.0
1174,115233.0,1896.0
1175,10118.0,138.0
1176,40227.0,459.0
1177,77535.0,1626.0
1178,7778.0,445.0
1179,199623.0,15911.0
1180,28137.0,887.0
1181,449928.0,33106.0
1182,202168.0,3136.0
1183,15339.0,166.0
1184,144940.0,4591.0
